0.000000,13.135137
0.016129,14.316098
0.032258,15.497060
0.048387,16.678021
0.064516,17.858983
0.080645,19.039945
0.096774,20.220906
0.096774,20.220906
0.096774,20.220906
0.112903,21.401868
0.112903,21.401868
0.129032,22.582829
0.145161,23.763791
0.145161,23.763791
0.145161,23.763791
0.145161,23.763791
0.145161,23.763791
0.161290,24.944753
0.161290,24.944753
0.177419,26.125714
0.177419,26.125714
0.177419,26.125714
0.177419,26.125714
0.193548,27.306676
0.193548,27.306676
0.209677,28.487637
0.209677,28.487637
0.209677,28.487637
0.225806,29.668599
0.225806,29.668599
0.225806,29.668599
0.225806,29.668599
0.241935,30.849561
0.241935,30.849561
0.241935,30.849561
0.241935,30.849561
0.241935,30.849561
0.241935,30.849561
0.258065,32.030522
0.258065,32.030522
0.258065,32.030522
0.258065,32.030522
0.274194,33.211484
0.290323,34.392445
0.290323,34.392445
0.306452,35.573407
0.306452,35.573407
0.306452,35.573407
0.306452,35.573407
0.322581,36.754368
0.322581,36.754368
0.322581,36.754368
0.322581,36.754368
0.338710,37.935330
0.338710,37.935330
0.338710,37.935330
0.338710,37.935330
0.354839,39.116292
0.354839,39.116292
0.354839,39.116292
0.354839,39.116292
0.354839,39.116292
0.370968,40.297253
0.370968,40.297253
0.370968,40.297253
0.387097,41.478215
0.387097,41.478215
0.387097,41.478215
0.387097,41.478215
0.403226,42.659176
0.403226,42.659176
0.403226,42.659176
0.403226,42.659176
0.403226,42.659176
0.403226,42.659176
0.403226,42.659176
0.419355,43.840138
0.419355,43.840138
0.419355,43.840138
0.419355,43.840138
0.419355,43.840138
0.419355,43.840138
0.419355,43.840138
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.435484,45.021100
0.451613,46.202061
0.451613,46.202061
0.451613,46.202061
0.451613,46.202061
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.467742,47.383023
0.483871,48.563984
0.483871,48.563984
0.483871,48.563984
0.483871,48.563984
0.483871,48.563984
0.500000,49.744946
0.500000,49.744946
0.500000,49.744946
0.500000,49.744946
0.516129,50.925908
0.516129,50.925908
0.516129,50.925908
0.516129,50.925908
0.516129,50.925908
0.516129,50.925908
0.532258,52.106869
0.532258,52.106869
0.532258,52.106869
0.532258,52.106869
0.532258,52.106869
0.548387,53.287831
0.548387,53.287831
0.548387,53.287831
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.564516,54.468792
0.580645,55.649754
0.580645,55.649754
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.596774,56.830716
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.612903,58.011677
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.629032,59.192639
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.645161,60.373600
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.661290,61.554562
0.677419,62.735524
0.677419,62.735524
0.677419,62.735524
0.677419,62.735524
0.677419,62.735524
0.677419,62.735524
0.677419,62.735524
0.693548,63.916485
0.693548,63.916485
0.693548,63.916485
0.693548,63.916485
0.693548,63.916485
0.709677,65.097447
0.709677,65.097447
0.709677,65.097447
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.725806,66.278408
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.741935,67.459370
0.758065,68.640332
0.758065,68.640332
0.758065,68.640332
0.758065,68.640332
0.774194,69.821293
0.774194,69.821293
0.774194,69.821293
0.774194,69.821293
0.774194,69.821293
0.790323,71.002255
0.790323,71.002255
0.790323,71.002255
0.806452,72.183216
0.806452,72.183216
0.806452,72.183216
0.822581,73.364178
0.822581,73.364178
0.822581,73.364178
0.822581,73.364178
0.822581,73.364178
0.838710,74.545140
0.838710,74.545140
0.854839,75.726101
0.854839,75.726101
0.854839,75.726101
0.887097,78.088024
0.887097,78.088024
0.903226,79.268986
0.903226,79.268986
0.903226,79.268986
0.919355,80.449947
0.935484,81.630909
0.967742,83.992832
0.967742,83.992832
1.000000,86.354755
1.000000,86.354755
