0.000000,13.170000
0.016129,11.880000
0.032258,18.820000
0.048387,18.650000
0.064516,15.880000
0.080645,19.070000
0.096774,21.620000
0.096774,22.340000
0.096774,19.230000
0.112903,21.250000
0.112903,19.810000
0.129032,22.120000
0.145161,24.220000
0.145161,24.680000
0.145161,26.410000
0.145161,25.010000
0.145161,22.290000
0.161290,27.810000
0.161290,23.540000
0.177419,22.890000
0.177419,25.680000
0.177419,27.290000
0.177419,27.310000
0.193548,21.930000
0.193548,32.180000
0.209677,30.670000
0.209677,28.050000
0.209677,29.390000
0.225806,32.600000
0.225806,31.620000
0.225806,25.710000
0.225806,28.480000
0.241935,33.580000
0.241935,31.940000
0.241935,33.710000
0.241935,27.410000
0.241935,27.990000
0.241935,30.370000
0.258065,27.680000
0.258065,29.530000
0.258065,33.910000
0.258065,34.190000
0.274194,33.220000
0.290323,30.890000
0.290323,35.800000
0.306452,33.440000
0.306452,36.790000
0.306452,35.130000
0.306452,36.110000
0.322581,38.180000
0.322581,29.690000
0.322581,32.290000
0.322581,35.330000
0.338710,35.060000
0.338710,40.250000
0.338710,39.690000
0.338710,40.950000
0.354839,37.960000
0.354839,38.100000
0.354839,37.420000
0.354839,39.420000
0.354839,37.660000
0.370968,39.040000
0.370968,40.190000
0.370968,37.930000
0.387097,50.170000
0.387097,44.150000
0.387097,41.580000
0.387097,39.170000
0.403226,40.570000
0.403226,40.280000
0.403226,44.850000
0.403226,40.940000
0.403226,38.570000
0.403226,44.070000
0.403226,44.100000
0.419355,47.360000
0.419355,45.380000
0.419355,41.090000
0.419355,43.780000
0.419355,42.720000
0.419355,42.100000
0.419355,43.280000
0.435484,43.030000
0.435484,42.160000
0.435484,47.680000
0.435484,44.480000
0.435484,47.520000
0.435484,44.980000
0.435484,45.070000
0.435484,45.420000
0.435484,48.260000
0.435484,51.750000
0.451613,45.260000
0.451613,46.040000
0.451613,42.940000
0.451613,50.620000
0.467742,45.650000
0.467742,50.740000
0.467742,47.170000
0.467742,49.600000
0.467742,41.680000
0.467742,46.900000
0.467742,43.730000
0.467742,47.470000
0.483871,51.380000
0.483871,41.740000
0.483871,49.880000
0.483871,42.500000
0.483871,48.770000
0.500000,50.870000
0.500000,49.120000
0.500000,50.310000
0.500000,52.050000
0.516129,53.770000
0.516129,52.170000
0.516129,46.740000
0.516129,53.040000
0.516129,49.340000
0.516129,55.040000
0.532258,51.260000
0.532258,53.780000
0.532258,50.010000
0.532258,53.590000
0.532258,52.470000
0.548387,53.210000
0.548387,55.010000
0.548387,53.970000
0.564516,54.360000
0.564516,53.620000
0.564516,55.520000
0.564516,58.610000
0.564516,54.280000
0.564516,53.950000
0.564516,53.440000
0.564516,57.100000
0.580645,55.910000
0.580645,58.850000
0.596774,56.590000
0.596774,59.690000
0.596774,59.410000
0.596774,53.170000
0.596774,53.480000
0.596774,59.940000
0.596774,60.310000
0.596774,60.330000
0.612903,53.070000
0.612903,59.480000
0.612903,59.870000
0.612903,60.750000
0.612903,56.430000
0.612903,60.860000
0.612903,55.070000
0.612903,58.720000
0.612903,57.520000
0.612903,56.330000
0.629032,58.130000
0.629032,60.460000
0.629032,60.890000
0.629032,62.580000
0.629032,59.120000
0.629032,57.930000
0.629032,57.250000
0.629032,62.200000
0.645161,57.060000
0.645161,62.520000
0.645161,59.930000
0.645161,61.710000
0.645161,59.490000
0.645161,67.420000
0.645161,56.340000
0.645161,57.440000
0.645161,64.630000
0.661290,55.470000
0.661290,61.220000
0.661290,62.790000
0.661290,59.910000
0.661290,61.590000
0.661290,63.460000
0.661290,64.450000
0.661290,65.420000
0.661290,61.820000
0.677419,64.360000
0.677419,58.110000
0.677419,65.860000
0.677419,61.520000
0.677419,62.120000
0.677419,62.360000
0.677419,62.320000
0.693548,63.410000
0.693548,61.850000
0.693548,65.490000
0.693548,64.390000
0.693548,64.860000
0.709677,65.540000
0.709677,62.580000
0.709677,64.380000
0.725806,66.610000
0.725806,65.120000
0.725806,63.130000
0.725806,63.350000
0.725806,65.400000
0.725806,65.410000
0.725806,68.280000
0.725806,64.100000
0.725806,66.260000
0.725806,63.630000
0.725806,67.580000
0.725806,68.540000
0.725806,65.200000
0.741935,67.930000
0.741935,67.880000
0.741935,64.220000
0.741935,61.820000
0.741935,68.280000
0.741935,64.960000
0.741935,65.990000
0.741935,70.300000
0.741935,64.310000
0.758065,69.590000
0.758065,69.660000
0.758065,67.970000
0.758065,64.850000
0.774194,68.480000
0.774194,70.290000
0.774194,65.190000
0.774194,68.000000
0.774194,70.640000
0.790323,69.670000
0.790323,74.690000
0.790323,69.780000
0.806452,73.160000
0.806452,71.510000
0.806452,73.320000
0.822581,71.120000
0.822581,67.580000
0.822581,77.390000
0.822581,75.110000
0.822581,73.940000
0.838710,81.810000
0.838710,75.580000
0.854839,78.200000
0.854839,75.600000
0.854839,75.040000
0.887097,80.940000
0.887097,75.700000
0.903226,78.200000
0.903226,80.970000
0.903226,80.980000
0.919355,80.020000
0.935484,82.500000
0.967742,85.130000
0.967742,89.290000
1.000000,81.910000
1.000000,85.020000
